,Explorer_Rank,Builder_Rank,Director_Rank,Negotiator_Rank,Secure_attachment,Anxious-preoccupied_attachment,Fearful-avoidant_attachment,Dismissive–avoidant_attachment,FFM_Extraversion,FFM_Agreeableness,FFM_Concientiousness,FFM_Neurotism,FFM_Openess,Machiavellianism,Narcissism,Psychopathy,Dark_Triad_Compounded,RTB-Final_Score,Ambiguous_stimuli_in_general_(G),Complex_stimuli_(C),Uncertain_stimuli_(U),New/unfamiliar/novel_stimuli_(N),Insoluble/illogical/irreducible/internally_inconsistent_stimuli_(I),TFA_SUM,TFA_(Tolerance_for_Ambiguity)_Score,Self_Efficacy,Self-Discipline,Tolerance,Absorption,Appraisal,Regulation,Distress_Tolrance_Final,Creativity_bricolage,Pressure_stress,Action_persistence,Improvisation_capacity_Final,Creativity_Compound_Score_(IPIP),Locus_of_Control,Self-emotion_appraisal_(SEA),Others’_emotion_appraisal_(OEA),Use_of_emotion_(UOE),Regulation_of_emotion_(ROE),ESI_Compund_Score,Social_Desirabilty_Score,ERM-__Physical_Endurance,TMM-_Physical_Tempo,SS-_Risk_Seeking,ERS-_Social_Endurance,TMS-_Social_Tempo,EMP-_Empathy,ERI-_Intellectual_Endurance,PL-_Plasticity,PRO-_Probab_thinking,SLF-_Self-confidence,IMP-__Impulsivity,NEU-_Neuroticism,CNTL-_Social_desirability_tendency_for_STQ-77_(15-20_demonstrate_high_Social_Desirablity_and_may_be_discarded_at_your_discression),V_STD-_Self-direction_Thought,V_SDA-_Self-direction_Action,V_ST-_Stimulation,V_HE-_Hedonism,V_AC-_Achievement,V_POR-_Power_Dominance,V_POD-_Power_Resources,V_FAC-_Face,V_SEP-_Security_Personal,V_SES-_Security_Societal,V_TR-_Tradition,V_COR-_Conformity-Rules,V_COI-_Conformity-Interpersonal,V_HU-_Humility,V_UNN-_Universalism-Nature,V_UNC-_Universalism-Concern,V_UNT-_Universalism-Tolerance,V_BEC-_Benevolence_–Care,V_BED-_Benevolence-Dependability
V_FAC-_Face,0.06174521899426417,0.28025494549648283,0.10088359580985094,0.0013539178297378273,-0.1923159972601622,-0.00019778608205347302,-0.009728766770016857,-0.013583078083309646,0.03853025366473044,-0.060423194755427234,0.02149583935506608,0.00452875640566073,-0.06038115092427662,0.0037722249420092373,-0.001971898414996635,-0.07780772231355922,-0.032325702359827006,-0.10048977440059878,-0.11457288242103449,-0.21397016922391213,-0.16548622902178187,-0.05072480993572973,-0.19002366423196543,-0.18587838634920745,-0.18590124412651077,0.06847590210595605,0.0886032377143196,0.011525351789808342,-0.07796115249810631,-0.007042539308499916,-0.018929408704208152,-0.027226878103495267,-0.018137061527421103,0.05485239260764045,0.21701464919894592,0.09305453071308667,-0.06604662628211139,0.1572514053553324,0.15908734045803202,0.09477972376677841,0.10001253565735348,0.1378342658248915,0.1664528567917022,0.023164494868688185,0.28995608849108934,0.38303062662315107,0.12369247348002463,0.17537058178031972,0.08029719558608157,0.0035957641718836297,0.023139021864502528,0.25739024310094377,0.03613811873378291,0.18322612031206706,0.21315231675302204,0.35216895051910646,-0.2344559667345384,0.5574887406532798,0.5743821083613077,0.5793456630452822,0.731881667736658,0.5972873127009503,0.4131100072435778,0.5156548014811894,1.0,0.6645702717629287,0.6660506967415417,0.37181015340780155,0.47665094471386976,0.5364306296474406,0.48033098142616276,0.4264985622921996,0.44853472674524725,0.3938447399629845,0.658454731895778,0.6672983883446493
V_SEP-_Security_Personal,-0.16068553413433367,0.2733772821494597,0.06263503851506401,-0.06377819285912567,-0.1557735725520387,0.052060144638405755,0.001193065056453364,-0.0037857494104654773,-0.01870628719514225,-0.02933113723827736,0.1677941747209363,0.07573277601500035,-0.18116985759567122,-0.10663528030141595,-0.2019867176392133,-0.1582787346435748,-0.20034919194029704,-0.1989734856492889,-0.21767822444796392,-0.2795663294490934,-0.228527623733982,-0.2457030586568364,-0.2559970079047347,-0.30994131895957083,-0.3099184759711176,0.01662115573374121,0.2671345357433934,0.00011013393850363881,-0.1633311342890762,-0.07972114218552834,-0.003539911065966542,-0.07939472293039943,-0.19433574802780973,-0.14319370697473266,0.22069474268027564,-0.07139677421012072,-0.15509107224923366,0.11614989696491991,0.17463447098568188,0.0776860655244516,0.19388057935956862,0.060077096614063796,0.16836353966182166,0.09068305058568019,0.22664796531838938,0.29212449834058596,-0.10769637821833027,0.06280318214199979,0.03688172704447135,0.05309721228914059,0.15961083530822395,0.20695338478053346,0.09185128878615896,0.09515560348401965,0.17958696179471959,0.4601144168441239,-0.23579175667574828,0.5699138449588087,0.5850131040745356,0.34227854825206083,0.6520754418451629,0.590431980703241,0.42633701424770754,0.30107913572994993,0.6645702717629287,1.0,0.6764118522633992,0.4305301408401659,0.6950875859754958,0.6276581923263158,0.5809798817315168,0.3751708751676403,0.5227134119523252,0.45277760489453295,0.6672427699739113,0.7790441903254527
V_SES-_Security_Societal,0.0835158690241653,0.29705120874591984,0.11017098284786334,0.09823626669911849,0.03331180075706304,-0.08398745203596834,-0.10827776885425308,0.04359328887295545,0.14175514060264088,0.021261222512503952,0.17818459388651262,-0.10001214837440624,0.14876145738166877,-0.22315825334278458,-0.1902159075642617,-0.26768668429714276,-0.2885931525894645,-0.0086463270338054,-0.01490101791362263,-0.03641553168076859,0.0010630967525042734,-0.03611944845950079,0.03404690343914882,-0.009688625454931397,-0.009702701560325646,0.15164282998739184,0.19798729835502105,0.05393074076385439,-0.08545807587513658,0.03359298763641419,0.018768779771674782,0.007469611002613573,-0.03448512447427257,-0.045928083948722595,0.24137494969066234,0.054006153227983106,0.12529928417586883,0.20722580790522538,0.1561778276938722,0.19086510206969962,0.2686823049201183,0.1794035975860444,0.26958332176748095,0.15103545563764956,0.27128190391723345,0.325957933977693,0.06528056705295826,0.10859268548885244,0.08859811667473062,0.04097893192418879,0.25449387712781857,0.35945319968690204,0.31633389902300774,0.23359059728594506,0.19501140728153127,0.27491610833992997,-0.12512783113225243,0.708344201982711,0.7134650948676723,0.43077036758340703,0.6912279717447655,0.6815126349869921,0.260904896941299,0.19005000319319781,0.6660506967415417,0.6764118522633992,1.0,0.366847704292864,0.4605510289542416,0.36187259816674755,0.5094387234692133,0.5609616027684173,0.6315084640446279,0.5628213325880532,0.739010715442474,0.735997278750314
V_TR-_Tradition,0.029586004163865556,0.3356426467493219,0.012350179518161983,-0.0971783693412819,-0.09883737946395034,0.13653962881772397,-0.17863669712307179,0.044320209424121175,-0.16493433133314206,0.08473627910657867,0.03808946172432141,0.056843297287837,-0.03523404115760676,-0.19880938525403316,-0.29589299120562934,-0.09673551312609881,-0.2556212467634455,-0.14990907618628835,-0.037632748963113194,-0.1929365735093035,-0.12050315301363458,-0.11816409672111919,-0.18304046316893463,-0.15450757803303325,-0.15447330499385958,0.011389647909078215,0.1332937438882859,-0.039070440134726415,-0.043110468694372545,0.03614716831048877,0.008773036150107695,-0.0051107951157940285,-0.047451093090313444,0.02478385925471869,0.24366761975092557,0.07647119101238839,-0.01742762333312095,0.015773896468519736,-0.007069601133786749,-0.013562209039545168,0.11481456608265507,0.07401717598316333,0.06046489656337234,0.2087336995639796,0.23333799321503004,0.2359869431821743,-0.010921684551289182,0.015202220721880875,0.09736318435673759,0.08569797596772925,0.16327109918819463,0.199136429191713,-0.13859350889678088,0.12322771284283604,0.00583212834523064,0.11710202496056096,-0.07299742356716657,0.23747925617131943,0.27421967248259754,0.2460537060787133,0.25956233385008853,0.2964405584463635,0.20469343504154677,0.24008298522719382,0.37181015340780155,0.4305301408401659,0.366847704292864,1.0,0.5136797750764829,0.4188093389750664,0.4792227000177076,0.2305418048631937,0.27780872027735276,0.24015241138810545,0.41641156964381837,0.45344855715288523
V_COR-_Conformity-Rules,-0.20547681910917973,0.36207379460627653,-0.020611797960553156,-0.1350671997956136,-0.006025453726179674,0.0433722886228171,-0.1809493993131218,0.02642395891427933,0.009532673801991739,0.09375883486772146,0.1280262992932853,0.06511339959607851,-0.25289037235086875,-0.17670303815925315,-0.24342126346773096,-0.25015577787238596,-0.2915753744339271,-0.25344963011910904,-0.11067530014540028,-0.23586922603882732,-0.18884212660033264,-0.2235294264001847,-0.21920805734483093,-0.2346928384596569,-0.23466557276853542,-0.009724605092815756,0.2449740567786404,-0.010934351641177788,-0.10836682261911,-0.055818586126551516,0.015087527271323922,-0.05192081703029795,-0.20586325374166412,-0.03396924889110019,0.18902784584071047,-0.04551160302447517,-0.16976687900201803,0.0764664426705366,0.06539362586725404,-0.056628335407006625,0.14449193115739242,0.087754474085967,0.08457510769543845,0.15037217207307327,0.16945009397833147,0.11666333385048214,-0.1564907054275115,0.08017340070186817,0.07476382884413219,0.18813544230181684,0.16624769636923492,0.2018335444666061,-0.10097955456467281,0.05483588222344477,-0.049079381772888314,0.3304598982398294,-0.12761734677525546,0.254054150281416,0.3852842093346486,0.21494457702432623,0.4378229203181912,0.41991101128823605,0.2422496597836329,0.31671325700115055,0.47665094471386976,0.6950875859754958,0.4605510289542416,0.5136797750764829,1.0,0.6212274319627656,0.5707362779016664,0.31150896806864053,0.48921715480856215,0.4181229808831249,0.4982146998109718,0.7596171104630326
V_COI-_Conformity-Interpersonal,-0.1382767782821085,0.29121809233941,-0.09272480306537843,0.0592215082122036,-0.16348405538092659,0.07744053957393943,0.0283958296804389,-0.08202537399547662,-0.14122105016117498,0.12695314717675893,0.005845431316347514,-0.004062597163998457,-0.20834484037643022,-0.08856730618396404,-0.12062207474370562,-0.2507500140061691,-0.19992923776467458,-0.28671214844043924,-0.31992021097853995,-0.26776385770152394,-0.3244697569036746,-0.28192110534248144,-0.3009503820523743,-0.3834760664689728,-0.38346228654789666,-0.2500942950694577,0.06524613445524884,-0.016290246238264198,-0.06680009155011621,0.03438544062495353,0.027268377524798874,-0.0019973985177446996,-0.1422250924007518,-0.10699665417789582,0.07375658738026003,-0.08559227500938364,-0.20788617111704058,0.040894407012480725,-0.014236052751680729,0.0054067294303032105,-0.0048991818098443,-0.02025975039475694,-0.012041144521329645,0.1941996299452448,0.09559686295617066,0.12078622761659315,-0.026214857347848786,0.02072008071805406,-0.19735583146444902,0.2390192630542914,0.04912629972051698,0.057350060223811276,-0.0752908568187177,0.07460031257313376,0.08435079041828407,0.42038586866794003,-0.17818057317785477,0.2729785189012829,0.269135666091451,0.3380709052718392,0.4385757668747101,0.33419730850606033,0.17825055959750596,0.24588303113831528,0.5364306296474406,0.6276581923263158,0.36187259816674755,0.4188093389750664,0.6212274319627656,1.0,0.6137011633463165,0.3364008501341443,0.42202454370605097,0.4046754586367217,0.4583279267962326,0.5720831010155397
V_HU-_Humility,-0.08400526484776501,0.2194207635335489,0.08999171735023596,0.027552839243940277,-0.14740900521859265,0.15353347084280852,0.061743031686022624,0.02093530222783751,-0.12312889597657373,0.1634522178522406,0.007517133273897841,-0.07007446391516892,-0.0790390577735764,-0.10682383970665395,-0.3261480148870437,-0.17007260150417547,-0.2579434139795364,-0.16181309658234114,-0.04198612135012571,-0.041130861052867194,-0.14902589686079878,-0.10593173013259799,-0.12925769981371635,-0.10721658633261294,-0.1071667599573006,-0.18541725594151665,0.14123762444061336,-0.01116580055804248,-0.14810437257817205,-0.1350674609123744,-0.05613651212179794,-0.1140620800281583,-0.15497865709955602,-0.05771715506547728,0.1260389393747397,-0.05302619834676973,-0.08559574800243605,0.09994510179840313,0.013818271797695875,0.046954672811230516,0.05474750431556984,0.10921380346763744,0.07935519729694203,0.20623004573282386,0.17837237737414754,0.23044479931759726,0.01980746190660378,-0.05909887520676374,-0.16307241858640012,0.24545159330513514,0.18803814376691488,0.22651181033385828,0.05227393686160665,0.1724248990668759,0.17840660073976994,0.37181371286429166,-0.19046689095974684,0.5050808009719536,0.5034216432897208,0.34465420631467625,0.5373873639954627,0.4703270827175917,0.11434286330366893,0.17602403115708895,0.48033098142616276,0.5809798817315168,0.5094387234692133,0.4792227000177076,0.5707362779016664,0.6137011633463165,1.0,0.445369103021137,0.6267644724915354,0.6235551808984832,0.5101597883951597,0.646236919186324
V_UNN-_Universalism-Nature,0.21147747568710615,0.2043127778199707,0.25751250192390196,0.16471243490118037,-0.04332157952612932,-0.09662299793945327,0.04591369916519287,0.04731459114196678,0.056590666872812896,0.1879525620106705,0.05403601660238178,-0.2823258304185946,0.1754817235807614,-0.1823599736245633,-0.1736666666673361,-0.20595231779086628,-0.23289477781592838,0.19081908595659447,0.1472989647332375,0.12053915640826941,0.09522049514673657,0.1321908015071242,0.090588386075943,0.15415210095699053,0.15413113033850673,0.06806041778900536,0.11144426997252108,0.11099021488853207,-0.036625726899017434,0.16924989407918975,0.027472907446622282,0.09219127086550966,0.14905084852169614,0.14668416690610306,0.27682430726910884,0.23441389848547972,0.272449573649712,0.21489372317241132,0.14141588052383544,0.19343138474887656,0.23613482595690022,0.2592546672608416,0.28489723229912683,0.2132673887057752,0.344351145065185,0.28761348593419883,0.20531843058443922,0.058135543262024865,0.08016952363532193,0.22301643314913183,0.36158509103119546,0.3584113996369866,0.4256553003372667,0.4124420577498893,0.09124972115362971,0.15881774145819177,-0.13493008309687346,0.5767748468590314,0.5085365327728636,0.5003606955692816,0.5205924120758275,0.49748896509294777,0.1271884220301931,0.15045333232375507,0.4264985622921996,0.3751708751676403,0.5609616027684173,0.2305418048631937,0.31150896806864053,0.3364008501341443,0.445369103021137,1.0,0.6568341865815174,0.5232120000388822,0.5361027327151772,0.5209126283959951
V_UNC-_Universalism-Concern,0.15174004660423404,0.12478267641958778,0.10579712791537897,0.08324442659113056,0.11999104330782925,-0.09466658241801501,-0.03763111141377792,-0.09335931810889958,0.19548509542771908,0.31705704934336165,0.12127411524848036,-0.23869050194471322,0.006216919398265964,-0.22336960637644204,-0.31449950216767925,-0.32104699140728293,-0.3638052575777142,0.12992914414047685,0.0970208986810948,0.11850510671675929,0.09452928720664773,0.042198872138598374,0.1322572218128197,0.12892771018078683,0.12898324709830616,0.13145611416979766,0.12956923295314374,0.05765789673651746,-0.08605584701425459,0.018155145862085137,0.010156843468716719,-0.0002645019235090601,0.02014768526979106,0.061968556342247134,0.29556242557573503,0.14390091326840507,0.14061318099138337,0.017590655919487788,0.12667054721028867,0.21223932637335435,0.17877774507038746,0.21141896412922784,0.24873867061371893,0.3168714509859594,0.2656441315288511,0.22834450241270235,0.0596084276703871,0.26638166604868696,0.13925249421631855,0.40136155290132247,0.3891988547425655,0.4237130654525169,0.2717072243986869,0.28411050285736567,0.11997880800342244,0.2035042338441341,-0.04373118481824672,0.6339811712906943,0.6055454825087392,0.4364729076844846,0.5885936572942745,0.5464525747576721,0.034708140044344395,0.13674163909370055,0.44853472674524725,0.5227134119523252,0.6315084640446279,0.27780872027735276,0.48921715480856215,0.42202454370605097,0.6267644724915354,0.6568341865815174,1.0,0.7845800644027764,0.6391884907077007,0.6571214156956223
V_UNT-_Universalism-Tolerance,0.16296552122352542,0.11010913621973409,0.20647237723372017,0.09761124971544377,0.14175907225581033,-0.0032602579311295163,-0.021666053139736085,-0.1405705603263706,0.12093271274712293,0.22273050842027078,0.017694213000380363,-0.20952907026611384,0.032109993958433856,-0.14472085342849206,-0.27129691811492224,-0.3085005613655904,-0.3136382544444245,0.12173938401081649,0.07798194990151046,0.223357002918306,0.07368380570106407,0.11301713611798292,0.1646145216920889,0.16521411612528242,0.16523766612149668,0.06581283313571347,0.1132146344963018,0.013081716541673068,-0.09095221349352518,-0.0511290817000813,-0.08530362987100416,-0.06591901046706802,-0.028251028822177466,0.020206441345619088,0.21703474730064112,0.074313700573082,0.23282731223297531,-0.010769495105824102,0.21001582998449547,0.29284055085465477,0.1254358340208962,0.1940726933231919,0.27607610514026554,0.28112976674470086,0.17578918354528655,0.23357764638265072,0.11748330809843427,0.24925558205701256,0.088083792427388,0.3896292118237471,0.44291187520946335,0.36872782609242954,0.3607136104661432,0.2631891680520556,0.07221138648613687,0.1562334472426502,-0.04233273275029524,0.6681035832192409,0.5576612902504966,0.43153439322563253,0.5875448347560565,0.5674775679709025,0.09198663616814738,0.16856714310133564,0.3938447399629845,0.45277760489453295,0.5628213325880532,0.24015241138810545,0.4181229808831249,0.4046754586367217,0.6235551808984832,0.5232120000388822,0.7845800644027764,1.0,0.6647558024143919,0.658535742222777
V_BEC-_Benevolence_–Care,0.10574599841321969,0.37733693464664775,0.16917435324580313,0.11235711207000085,0.021802656419780676,-0.10938950407604155,-0.057312614360302584,-0.12435781761286331,0.23560513593047747,0.11345430884484217,0.15000957158837122,-0.04065388653651039,0.09863549019903782,-0.18692623660684854,-0.2621207693424609,-0.3330819001962135,-0.3383572209946962,-0.07497618773931168,-0.06660386608199786,0.015705319452514674,0.015642682759593407,0.003261058992361049,0.014902262254116887,-0.017080598233104243,-0.017088931651852646,0.20400141143379769,0.2248197994279853,-0.03596786566211856,-0.10063954633175887,-0.07883120022775698,-0.024495399281401466,-0.07569381612342026,0.009426345790343387,-0.03311445413550097,0.32978541003141554,0.11354785689346787,0.13388076069856586,0.15372588538490917,0.1686419446778725,0.2137802962005401,0.26394641716465345,0.10392394481856831,0.25072091387291934,0.22025267748333302,0.30826774747301333,0.3653586294623068,0.09230467443185916,0.3033275721538137,0.19857892155241116,0.19364642022632958,0.398410109130915,0.2888376711778494,0.26788134519078116,0.17631541069593287,0.1930567730715115,0.289115162849249,-0.13835742324075476,0.703657340599569,0.655226686142636,0.4561515147114591,0.7113465923280857,0.7007415023739936,0.211781195909973,0.19632004787255186,0.658454731895778,0.6672427699739113,0.739010715442474,0.41641156964381837,0.4982146998109718,0.4583279267962326,0.5101597883951597,0.5361027327151772,0.6391884907077007,0.6647558024143919,1.0,0.829447101172435
V_BED-_Benevolence-Dependability,-0.04386358066105748,0.42971020388896164,0.1757795373874712,0.011637074973821177,0.016574443059209205,-0.042339333767558225,-0.07589163627289901,-0.031710487232788236,0.10136346599939584,0.04587582956304407,0.10339617393107145,-0.007431817898126029,-0.0034419436474496957,-0.15233109762821595,-0.24284228006734607,-0.29174449454294543,-0.2967930747348524,-0.2048999418787425,-0.09583218878175644,-0.10361872573288862,-0.11935015416107776,-0.15363498990556326,-0.09920639857682106,-0.13888036838831633,-0.13887462802125183,0.09984124971388729,0.27160363651536873,-0.0023641787351300204,-0.1469113247189872,-0.1047750634023531,-0.028612242010809464,-0.0920607885286703,-0.12320280780529483,-0.0911215662845616,0.24323656177186656,-0.007172636146438663,0.06633847057476054,0.13723250556353156,0.1416691276514697,0.04455804206204905,0.24247122034809548,0.09936842010956061,0.17876214896826373,0.13003186374935966,0.24580009312241538,0.2548365527693622,-0.010766683557499313,0.13642785214207184,0.14064876547303715,0.17115051954261568,0.3658989608182631,0.24200347703472527,0.21330598765543252,0.17772101357900333,0.1531131451436138,0.4129147289864561,-0.21932801350552808,0.6832112874102981,0.7852407937494017,0.4397360125689932,0.6822864397080143,0.757627882574502,0.2984163602758223,0.3233065466015462,0.6672983883446493,0.7790441903254527,0.735997278750314,0.45344855715288523,0.7596171104630326,0.5720831010155397,0.646236919186324,0.5209126283959951,0.6571214156956223,0.658535742222777,0.829447101172435,1.0
